SNIFFERID;TIMESTAMP;TIPO;SSID;RSSI;MAC_O;FREC;CANAL
sniffer2.4Ghz_11;5/11/2022, 7:09:30 AM:822;PROBE REQUEST;Cableworld_U049;-44 dBm;66:d5:fd:97:e8:56;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:30 AM:824;PROBE REQUEST;Cableworld_U049;-48 dBm;f2:dc:9d:70:0b:cf;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:30 AM:826;PROBE REQUEST;Cableworld_U049;-50 dBm;f2:dc:9d:70:0b:cf;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:30 AM:828;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;2a:5d:31:f5:f6:fa;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:31 AM:860;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;ee:10:e4:e6:a4:59;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:31 AM:862;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;ee:10:e4:e6:a4:59;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:31 AM:864;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;ee:10:e4:e6:a4:59;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:34 AM:980;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:34 AM:982;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:34 AM:984;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:34 AM:986;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:36 AM:20;PROBE REQUEST;HP series 2800;-40 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:36 AM:22;PROBE REQUEST;HP series 2800;-40 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:36 AM:25;PROBE REQUEST;HP series 2800;-42 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:37 AM:60;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:37 AM:63;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:37 AM:65;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:37 AM:68;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:39 AM:140;PROBE REQUEST;SSID oculto o desconocido;-90 dBm;00:0c:e7:79:a7:da;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:42 AM:260;PROBE REQUEST;SSID oculto o desconocido;-80 dBm;cc:c5:ef:05:c8:8b;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:42 AM:263;PROBE REQUEST;SSID oculto o desconocido;-80 dBm;cc:c5:ef:05:c8:8b;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:42 AM:265;PROBE REQUEST;SSID oculto o desconocido;-80 dBm;cc:c5:ef:05:c8:8b;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:43 AM:300;PROBE REQUEST;MOVISTAR_D280;-106 dBm;70:03:9f:7b:67:fb;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:43 AM:302;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:43 AM:304;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:43 AM:306;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;18:26:49:af:da:d4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:43 AM:308;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;18:26:49:af:da:d4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:43 AM:311;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;18:26:49:af:da:d4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:43 AM:313;PROBE REQUEST;MOVISTAR_76F4_EXT;-86 dBm;da:a1:19:45:3d:e5;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:43 AM:315;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;da:a1:19:45:3d:e5;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:43 AM:317;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;18:26:49:af:da:d4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:46 AM:420;PROBE REQUEST;SSID oculto o desconocido;-90 dBm;9a:18:a8:72:73:26;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:46 AM:422;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;4c:1d:96:7f:d9:10;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:51 AM:620;PROBE REQUEST;CEEIM_FREE;-62 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:51 AM:622;PROBE REQUEST;SSID oculto o desconocido;-62 dBm;4e:74:e5:54:5e:c2;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:51 AM:624;PROBE REQUEST;SSID oculto o desconocido;-66 dBm;4e:74:e5:54:5e:c2;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:51 AM:626;PROBE REQUEST;SSID oculto o desconocido;-78 dBm;4e:74:e5:54:5e:c2;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:51 AM:628;PROBE REQUEST;SSID oculto o desconocido;-22 dBm;8e:ce:ea:8c:03:e3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:51 AM:631;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;8e:ce:ea:8c:03:e3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:54 AM:740;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:54 AM:742;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:54 AM:744;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:54 AM:746;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:54 AM:748;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:54 AM:750;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:54 AM:752;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:55 AM:780;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:900;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2412 Mhz;1
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:902;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2412 Mhz;1
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:904;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2417 Mhz;2
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:906;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2417 Mhz;2
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:907;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2417 Mhz;2
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:909;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2417 Mhz;2
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:911;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2422 Mhz;3
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:913;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2422 Mhz;3
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:915;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2422 Mhz;3
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:918;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2422 Mhz;3
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:921;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2427 Mhz;4
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:922;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2427 Mhz;4
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:924;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2432 Mhz;5
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:926;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2432 Mhz;5
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:929;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2432 Mhz;5
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:933;PROBE REQUEST;SSID oculto o desconocido;-52 dBm;ce:3c:a6:c3:d2:5b;2437 Mhz;6
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:934;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2437 Mhz;6
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:936;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2437 Mhz;6
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:937;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2437 Mhz;6
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:938;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2442 Mhz;7
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:940;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2442 Mhz;7
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:942;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2442 Mhz;7
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:944;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2447 Mhz;8
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:946;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2447 Mhz;8
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:947;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2447 Mhz;8
sniffer2.4Ghz_11;5/11/2022, 7:09:58 AM:952;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2447 Mhz;8
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:940;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2452 Mhz;9
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:942;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2452 Mhz;9
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:943;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2457 Mhz;10
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:946;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2457 Mhz;10
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:948;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2457 Mhz;10
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:956;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:957;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:960;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;ce:3c:a6:c3:d2:5b;5180 Mhz;73.2
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:963;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;ce:3c:a6:c3:d2:5b;5200 Mhz;77.2
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:964;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;ce:3c:a6:c3:d2:5b;5200 Mhz;77.2
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:967;PROBE REQUEST;SSID oculto o desconocido;-94 dBm;66:7d:f0:d0:ce:12;5200 Mhz;77.2
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:969;PROBE REQUEST;SSID oculto o desconocido;-93 dBm;66:7d:f0:d0:ce:12;5200 Mhz;77.2
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:972;PROBE REQUEST;SSID oculto o desconocido;-13 dBm;ce:3c:a6:c3:d2:5b;5220 Mhz;81.2
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:973;PROBE REQUEST;SSID oculto o desconocido;-13 dBm;ce:3c:a6:c3:d2:5b;5220 Mhz;81.2
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:975;PROBE REQUEST;SSID oculto o desconocido;-11 dBm;ce:3c:a6:c3:d2:5b;5240 Mhz;85.2
sniffer2.4Ghz_11;5/11/2022, 7:09:59 AM:976;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;ce:3c:a6:c3:d2:5b;5240 Mhz;85.2
sniffer2.4Ghz_11;5/11/2022, 7:10:05 AM:140;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;02:6a:71:46:05:c0;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:05 AM:142;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;02:6a:71:46:05:c0;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:05 AM:144;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;02:6a:71:46:05:c0;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:05 AM:146;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;02:6a:71:46:05:c0;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:05 AM:149;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;02:6a:71:46:05:c0;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:07 AM:220;PROBE REQUEST;SSID oculto o desconocido;-92 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:07 AM:222;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:07 AM:224;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:07 AM:225;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:07 AM:227;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:08 AM:260;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;34:c9:3d:e6:cd:c3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:09 AM:300;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;34:c9:3d:e6:cd:c3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:09 AM:302;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;34:c9:3d:e6:cd:c3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:10 AM:340;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;34:c9:3d:e6:cd:c3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:10 AM:341;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;34:c9:3d:e6:cd:c3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:12 AM:420;PROBE REQUEST;SSID oculto o desconocido;-68 dBm;6a:3a:3e:33:3a:da;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:13 AM:460;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;d0:37:45:19:78:4a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:13 AM:462;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;d0:37:45:19:78:4a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:13 AM:466;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;d0:37:45:19:78:4a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:13 AM:471;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:13 AM:476;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:20 AM:740;PROBE REQUEST;SSID oculto o desconocido;-43 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:20 AM:742;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:21 AM:780;PROBE REQUEST;SSID oculto o desconocido;-64 dBm;6a:3a:3e:33:3a:da;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:23 AM:860;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:23 AM:862;PROBE REQUEST;SSID oculto o desconocido;-55 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:24 AM:900;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:24 AM:902;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:24 AM:905;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:24 AM:907;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:24 AM:909;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:24 AM:911;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:25 AM:940;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:25 AM:942;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:25 AM:943;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:25 AM:945;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:26 AM:980;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:29 AM:60;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:29 AM:62;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;70:9c:d1:47:69:fe;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:10:30 AM:100;PROBE REQUEST;CEEIM-CORE;-78 dBm;66:26:9a:19:96:2d;2462 Mhz;11
